epoch,train_ce,val_ce
1,1.38139312962691,
2,1.3547334439224668,
3,1.3318375514613257,
4,1.3129417647918065,
5,1.284760809606976,
6,1.2719238681925669,
7,1.2618682003683515,
8,1.2443450457519956,
9,1.235474266939693,
10,1.2268521073791716,
11,1.222354628973537,
12,1.2174379891819425,
13,1.2043582018878725,
14,1.2078303231133356,
15,1.199827276998096,
16,1.2033347686131795,
17,1.192710902955797,
18,1.1798090057240591,
19,1.1803405616018507,
20,1.1870171262158289,
21,1.1760109654731221,
22,1.1681208800938394,
23,1.1657083655397098,
24,1.1709225393003888,
25,1.1673210428820715,
26,1.1699674245384004,
27,1.160149281223615,
28,1.1651132686270609,
29,1.1597703182035022,
30,1.1636430339680777,
31,1.1490447372198105,
