subject,model,stratum,n_trials,n_classes_present,balanced_accuracy,accuracy,macro_f1,cohen_kappa,recall_class_1,recall_class_2,recall_class_3,recall_class_4
3,PSD44_LDA,all,576,4,0.4079861111111111,0.4079861111111111,0.3693695229218645,0.21064814814814814,0.2152777777777778,0.1875,0.2986111111111111,0.9305555555555556
3,PSD44_LDA,unflagged,543,4,0.40649118361022396,0.40515653775322286,0.3685602422294306,0.2080259010737927,0.22058823529411764,0.18840579710144928,0.291044776119403,0.9259259259259259
3,PSD44_LDA,flagged,33,4,0.42291666666666666,0.45454545454545453,0.3729355716878403,0.24905183312262957,0.125,0.16666666666666666,0.4,1.0
3,PSD44_LINEAR_SVM,all,576,4,0.4079861111111111,0.4079861111111111,0.37654250867142924,0.21064814814814814,0.25,0.2222222222222222,0.2847222222222222,0.875
3,PSD44_LINEAR_SVM,unflagged,543,4,0.4006786718581008,0.3996316758747698,0.3685101079686365,0.20048598282800456,0.25,0.21739130434782608,0.26865671641791045,0.8666666666666667
3,PSD44_LINEAR_SVM,flagged,33,4,0.5208333333333333,0.5454545454545454,0.4964646464646465,0.3804755944931164,0.25,0.3333333333333333,0.5,1.0
