epoch,train_ce,val_ce
1,1.3970887373994898,1.3830758598115709
2,1.3714880413479276,1.3797182043393452
3,1.350824272191083,1.3626991046799555
4,1.3296182177684925,1.3389450245433383
5,1.2911019259028964,1.2838170263502333
6,1.261293159590827,1.2504418757226732
7,1.2380972879904288,1.1754636234707303
8,1.221037436414648,1.1563145882553525
9,1.2166902577435528,1.1490186121728685
10,1.2094436861850597,1.1492739419142406
11,1.1980214361791257,1.1468065182367961
12,1.1895007998855025,1.1495666172769334
13,1.1827979529345478,1.1694858405325148
14,1.1728233518423858,1.1823694275485144
15,1.1759795943895976,1.1774813665284052
16,1.1612348501329068,1.1634430785973866
17,1.1561487957283303,1.1774177021450467
18,1.1456475169570357,1.1845128668679132
19,1.153530493930534,1.1903306643168132
20,1.1291033504185852,1.1737416552172766
21,1.1271702073238514,1.1606056425306532
22,1.1275916772860068,1.1972718801763322
23,1.1278372936778598,1.1681865221924252
24,1.1280373301770952,1.2060507502820756
25,1.103983258759534,1.1613225506411657
26,1.1079766926942047,1.1760994096597035
27,1.1112617165954024,1.1729272935125563
28,1.1006163623597887,1.166646225584878
29,1.1088417481493067,1.1845020883613162
30,1.1153792937596638,1.1755903727478452
31,1.100162120880904,1.1492423282729254
32,1.0996133155292935,1.1648626228173573
33,1.0996137846399237,1.1866786513063643
34,1.0834874312082927,1.1454614599545796
35,1.0914137771836034,1.1632480952474806
36,1.097266752410818,1.167538583278656
37,1.0824035935931735,1.1633699867460463
38,1.0770950814088185,1.140038748582204
39,1.0741716192828283,1.1368034614457025
40,1.089214492727209,1.1807729370064206
