epoch,train_ce,val_ce
1,1.3806228240331013,
2,1.344290789630678,
3,1.3082364350557327,
4,1.2748825401067734,
5,1.2503255837493472,
6,1.2343656685617235,
7,1.2287358823749754,
8,1.2130746857987509,
9,1.2010034405522876,
10,1.196559680832757,
11,1.1881852977805667,
12,1.1920500844717026,
13,1.1763546102576785,
14,1.1802828808625538,
15,1.1757203886906307,
16,1.1634930471579235,
17,1.1708536561992433,
18,1.1577245137757726,
19,1.1526882416672177,
20,1.149673027296861,
21,1.1543749107254877,
22,1.1388048711750243,
23,1.1234616248144045,
24,1.1391002701388464,
