fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s5,5,20260925,EEGNet,unflagged,4608,538,4,0.233757102680365,0.2286245353159851,0.145274928258073,0.1102109543779387,0.233757102680365,-0.0212604403948366,MID_8_30,12
loso_s5,5,20260925,EEGNet,flagged,4608,38,4,0.2377622377622377,0.3157894736842105,0.169047619047619,0.1417624521072797,0.2377622377622377,-0.0206611570247932,MID_8_30,12
loso_s5,5,20260926,EEGNet,all,4608,576,4,0.2604166666666666,0.2604166666666667,0.1487724591962693,0.1292596108210726,0.2604166666666666,0.0138888888888888,MID_8_30,12
loso_s5,5,20260926,EEGNet,unflagged,4608,538,4,0.2561556563163634,0.2527881040892193,0.1425958300958301,0.1224328816519705,0.2561556563163634,0.0081084551741851,MID_8_30,12
loso_s5,5,20260926,EEGNet,flagged,4608,38,4,0.3041958041958041,0.3684210526315789,0.2159090909090909,0.1973180076628352,0.3041958041958041,0.0952380952380952,MID_8_30,12
loso_s6,6,20260924,EEGNet,all,4608,576,4,0.2829861111111111,0.2829861111111111,0.2266876821803869,0.3908626615704436,0.2829861111111111,0.0439814814814815,MID_8_30,7
loso_s6,6,20260924,EEGNet,unflagged,4608,434,4,0.2915254773395305,0.2834101382488479,0.2341787570439843,0.4431297413257058,0.2915254773395305,0.0556437901865988,MID_8_30,7
loso_s6,6,20260924,EEGNet,flagged,4608,142,4,0.2570784868825579,0.2816901408450704,0.2020291327913279,0.2780137962190714,0.2570784868825579,0.007877251866566,MID_8_30,7
loso_s6,6,20260925,EEGNet,all,4608,576,4,0.2777777777777778,0.2777777777777778,0.2623639985202028,0.4136121110071599,0.2777777777777778,0.037037037037037,MID_8_30,7
loso_s6,6,20260925,EEGNet,unflagged,4608,434,4,0.2933760102905912,0.2926267281105991,0.273311397924401,0.4668085297767695,0.2933760102905912,0.0614067838399493,MID_8_30,7
loso_s6,6,20260925,EEGNet,flagged,4608,142,4,0.2300013450502152,0.2323943661971831,0.2232059537140724,0.3079545454545455,0.2300013450502152,-0.0358720385490562,MID_8_30,7
loso_s6,6,20260926,EEGNet,all,4608,576,4,0.2847222222222222,0.2847222222222222,0.257149147611311,0.3549702250874126,0.2847222222222222,0.0462962962962962,MID_8_30,7
loso_s6,6,20260926,EEGNet,unflagged,4608,434,4,0.3000550656811791,0.2995391705069124,0.2665999507912946,0.380365967196127,0.3000550656811791,0.069129496098325,MID_8_30,7
loso_s6,6,20260926,EEGNet,flagged,4608,142,4,0.2297403412584546,0.2394366197183098,0.2165498408616401,0.2870122630992197,0.2297403412584546,-0.0308529945553539,MID_8_30,7
loso_s7,7,20260924,EEGNet,all,4608,576,4,0.3489583333333333,0.3489583333333333,0.3286679472139507,0.4310035726452667,0.3489583333333333,0.1319444444444444,MID_8_30,10
loso_s7,7,20260924,EEGNet,unflagged,4608,548,4,0.3432026282073886,0.3430656934306569,0.3224776436220132,0.4247023154667605,0.3432026282073886,0.1240448101164654,MID_8_30,10
loso_s7,7,20260924,EEGNet,flagged,4608,28,4,0.4682539682539682,0.4642857142857143,0.4504164313946922,0.5860294117647059,0.4682539682539682,0.2964824120603014,MID_8_30,10
loso_s7,7,20260925,EEGNet,all,4608,576,4,0.3506944444444444,0.3506944444444444,0.3272830810933106,0.4183712302060953,0.3506944444444444,0.1342592592592593,MID_8_30,10
loso_s7,7,20260925,EEGNet,unflagged,4608,548,4,0.3451746653031958,0.3448905109489051,0.3224679926389139,0.4189851337803839,0.3451746653031958,0.1268579544193684,MID_8_30,10
loso_s7,7,20260925,EEGNet,flagged,4608,28,4,0.4543650793650793,0.4642857142857143,0.4252976190476191,0.5119047619047619,0.4543650793650793,0.2905405405405405,MID_8_30,10
loso_s7,7,20260926,EEGNet,all,4608,576,4,0.3385416666666666,0.3385416666666667,0.3281764652689252,0.4005986051577541,0.3385416666666666,0.1180555555555555,MID_8_30,10
loso_s7,7,20260926,EEGNet,unflagged,4608,548,4,0.3349330606391857,0.333941605839416,0.3258918576467821,0.4006506098100891,0.3349330606391857,0.1131270673157927,MID_8_30,10
loso_s7,7,20260926,EEGNet,flagged,4608,28,4,0.3789682539682539,0.4285714285714285,0.3413461538461538,0.3249999999999999,0.3789682539682539,0.2070796460176992,MID_8_30,10
loso_s8,8,20260924,EEGNet,all,4608,576,4,0.5885416666666666,0.5885416666666666,0.5771008247072076,0.6983852133296151,0.5885416666666666,0.4513888888888888,MID_8_30,21
loso_s8,8,20260924,EEGNet,unflagged,4608,535,4,0.5914975252401897,0.5906542056074766,0.5787464585937527,0.7003656780151699,0.5914975252401897,0.4542596301644231,MID_8_30,21
loso_s8,8,20260924,EEGNet,flagged,4608,41,4,0.546969696969697,0.5609756097560976,0.5411616161616162,0.661814182194617,0.546969696969697,0.4114832535885168,MID_8_30,21
loso_s8,8,20260925,EEGNet,all,4608,576,4,0.6319444444444444,0.6319444444444444,0.6247950849755286,0.67769546355182,0.6319444444444444,0.5092592592592593,MID_8_30,21
loso_s8,8,20260925,EEGNet,unflagged,4608,535,4,0.6404657922942083,0.6411214953271028,0.6340806140475883,0.6842935515423042,0.6404657922942083,0.5211970074812968,MID_8_30,21
loso_s8,8,20260925,EEGNet,flagged,4608,41,4,0.5134469696969697,0.5121951219512195,0.4982919254658384,0.5932539682539683,0.5134469696969697,0.3517786561264822,MID_8_30,21
loso_s8,8,20260926,EEGNet,all,4608,576,4,0.5069444444444444,0.5069444444444444,0.4608761857498815,0.6242057349255492,0.5069444444444444,0.3425925925925925,MID_8_30,21
loso_s8,8,20260926,EEGNet,unflagged,4608,535,4,0.509799514499794,0.508411214953271,0.4618100034035707,0.6235874846508871,0.509799514499794,0.344750506438168,MID_8_30,21
loso_s8,8,20260926,EEGNet,flagged,4608,41,4,0.4659090909090909,0.4878048780487805,0.4228070175438596,0.5535714285714286,0.4659090909090909,0.315035799522673,MID_8_30,21
loso_s9,9,20260924,EEGNet,all,4608,576,4,0.6388888888888888,0.6388888888888888,0.6359602704958693,0.6549475271912734,0.6388888888888888,0.5185185185185186,MID_8_30,34
loso_s9,9,20260924,EEGNet,unflagged,4608,501,4,0.6429350146675359,0.6407185628742516,0.6381669922829407,0.660615521024198,0.6429350146675359,0.5201864345457254,MID_8_30,34
loso_s9,9,20260924,EEGNet,flagged,4608,75,4,0.6440319548872181,0.6266666666666667,0.6282775020678246,0.6583683473389357,0.6440319548872181,0.5069265085700869,MID_8_30,34
loso_s9,9,20260925,EEGNet,all,4608,576,4,0.6163194444444444,0.6163194444444444,0.6088939134847969,0.6308380235822674,0.6163194444444444,0.4884259259259259,MID_8_30,34
loso_s9,9,20260925,EEGNet,unflagged,4608,501,4,0.607481543350717,0.6027944111776448,0.5986029507768639,0.6185862000397694,0.607481543350717,0.4706519488380243,MID_8_30,34
loso_s9,9,20260925,EEGNet,flagged,4608,75,4,0.6842376373626373,0.7066666666666667,0.6700680272108843,0.718483709273183,0.6842376373626373,0.603270016830969,MID_8_30,34
loso_s9,9,20260926,EEGNet,all,4608,576,4,0.6024305555555556,0.6024305555555556,0.5935302308097442,0.6663611949758803,0.6024305555555556,0.4699074074074074,MID_8_30,34
loso_s9,9,20260926,EEGNet,unflagged,4608,501,4,0.6080166028357236,0.6047904191616766,0.5989798007922933,0.6692725216962574,0.6080166028357236,0.4730657884252742,MID_8_30,34
loso_s9,9,20260926,EEGNet,flagged,4608,75,4,0.578125,0.5866666666666667,0.5602762084118016,0.6414772727272727,0.578125,0.4460328806290207,MID_8_30,34
