epoch,train_ce,val_ce
1,1.382948398590088,1.3851398759418063
2,1.3491010621741966,1.381031917201148
3,1.3147295558894123,1.3679165773921542
4,1.2826431702684473,1.348108212153117
5,1.2471208660690873,1.328420877456665
6,1.2098337169046756,1.2632616890801325
7,1.1748944167737607,1.2527477973037295
8,1.1605871275619224,1.232368118233151
9,1.134171278388412,1.232249101003011
10,1.1196686735859624,1.269192828072442
11,1.104433333432233,1.2670550015237596
12,1.0937152836057875,1.2918280992243025
13,1.0996166964371998,1.2643374005953472
14,1.0781765712632074,1.2942539585961237
15,1.073708603779475,1.2437593672010634
16,1.0694502934261605,1.2284593416584864
17,1.0584687623712752,1.255164000723097
18,1.0458815384794165,1.2733183304468791
19,1.0508634437013555,1.2810960180229611
20,1.0360924049660012,1.2874471710787878
21,1.0389558187237493,1.2426032026608784
22,1.0341267199427993,1.262154221534729
23,1.030611330712283,1.3540024591816797
24,1.023697559480314,1.2720688349670835
25,1.0153407509680148,1.365588966343138
26,1.0144850898672033,1.3215893010298412
27,1.0019444646658722,1.283362673388587
28,1.0112120939625635,1.2665500508414373
29,1.008144673373964,1.298279305299123
30,1.0086020452004891,1.348961893055174
31,1.002275327841441,1.302669154273139
32,0.9835813133804886,1.3234490818447537
33,0.9929002534460138,1.3411495387554169
34,0.982130429259053,1.2923409740130107
35,0.9855355730763188,1.3196285764376323
36,0.9851115202462232,1.3284663690461054
37,0.9816470322785554,1.370804402563307
38,0.9761608574125502,1.3134793241818745
39,0.9914544070208514,1.3408698207802243
40,0.9785121160524862,1.3628726104895275
