fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s1,1,20260926,EEGNet,all,4608,576,4,0.4930555555555555,0.4930555555555556,0.44541167467765747,0.5689414879529336,0.4930555555555555,0.32407407407407407,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260926,EEGNet,unflagged,4608,554,4,0.49869514824736305,0.4981949458483754,0.449899903091178,0.5718352824605974,0.49869514824736305,0.33178295918987166,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260926,EEGNet,flagged,4608,22,4,0.3410714285714286,0.36363636363636365,0.3140527950310559,0.390625,0.3410714285714286,0.10982658959537561,MU_BETA_PCA8_EEGNET,13
