fold,subject,seed,stratum,true_label,predicted_label,count,model
loso_s6,6,20260924,all,1,1,5,EEGNet
loso_s6,6,20260924,all,1,2,16,EEGNet
loso_s6,6,20260924,all,1,3,75,EEGNet
loso_s6,6,20260924,all,1,4,48,EEGNet
loso_s6,6,20260924,all,2,1,1,EEGNet
loso_s6,6,20260924,all,2,2,35,EEGNet
loso_s6,6,20260924,all,2,3,53,EEGNet
loso_s6,6,20260924,all,2,4,55,EEGNet
loso_s6,6,20260924,all,3,1,1,EEGNet
loso_s6,6,20260924,all,3,2,13,EEGNet
loso_s6,6,20260924,all,3,3,49,EEGNet
loso_s6,6,20260924,all,3,4,81,EEGNet
loso_s6,6,20260924,all,4,1,0,EEGNet
loso_s6,6,20260924,all,4,2,7,EEGNet
loso_s6,6,20260924,all,4,3,65,EEGNet
loso_s6,6,20260924,all,4,4,72,EEGNet
loso_s6,6,20260924,unflagged,1,1,2,EEGNet
loso_s6,6,20260924,unflagged,1,2,11,EEGNet
loso_s6,6,20260924,unflagged,1,3,59,EEGNet
loso_s6,6,20260924,unflagged,1,4,37,EEGNet
loso_s6,6,20260924,unflagged,2,1,1,EEGNet
loso_s6,6,20260924,unflagged,2,2,27,EEGNet
loso_s6,6,20260924,unflagged,2,3,39,EEGNet
loso_s6,6,20260924,unflagged,2,4,45,EEGNet
loso_s6,6,20260924,unflagged,3,1,1,EEGNet
loso_s6,6,20260924,unflagged,3,2,7,EEGNet
loso_s6,6,20260924,unflagged,3,3,37,EEGNet
loso_s6,6,20260924,unflagged,3,4,58,EEGNet
loso_s6,6,20260924,unflagged,4,1,0,EEGNet
loso_s6,6,20260924,unflagged,4,2,2,EEGNet
loso_s6,6,20260924,unflagged,4,3,50,EEGNet
loso_s6,6,20260924,unflagged,4,4,58,EEGNet
loso_s6,6,20260924,flagged,1,1,3,EEGNet
loso_s6,6,20260924,flagged,1,2,5,EEGNet
loso_s6,6,20260924,flagged,1,3,16,EEGNet
loso_s6,6,20260924,flagged,1,4,11,EEGNet
loso_s6,6,20260924,flagged,2,1,0,EEGNet
loso_s6,6,20260924,flagged,2,2,8,EEGNet
loso_s6,6,20260924,flagged,2,3,14,EEGNet
loso_s6,6,20260924,flagged,2,4,10,EEGNet
loso_s6,6,20260924,flagged,3,1,0,EEGNet
loso_s6,6,20260924,flagged,3,2,6,EEGNet
loso_s6,6,20260924,flagged,3,3,12,EEGNet
loso_s6,6,20260924,flagged,3,4,23,EEGNet
loso_s6,6,20260924,flagged,4,1,0,EEGNet
loso_s6,6,20260924,flagged,4,2,5,EEGNet
loso_s6,6,20260924,flagged,4,3,15,EEGNet
loso_s6,6,20260924,flagged,4,4,14,EEGNet
