fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s2,2,20260925,all,1,1,115,MU_8_13
loso_s2,2,20260925,all,1,2,4,MU_8_13
loso_s2,2,20260925,all,1,3,25,MU_8_13
loso_s2,2,20260925,all,1,4,0,MU_8_13
loso_s2,2,20260925,all,2,1,98,MU_8_13
loso_s2,2,20260925,all,2,2,14,MU_8_13
loso_s2,2,20260925,all,2,3,32,MU_8_13
loso_s2,2,20260925,all,2,4,0,MU_8_13
loso_s2,2,20260925,all,3,1,91,MU_8_13
loso_s2,2,20260925,all,3,2,6,MU_8_13
loso_s2,2,20260925,all,3,3,47,MU_8_13
loso_s2,2,20260925,all,3,4,0,MU_8_13
loso_s2,2,20260925,all,4,1,92,MU_8_13
loso_s2,2,20260925,all,4,2,12,MU_8_13
loso_s2,2,20260925,all,4,3,39,MU_8_13
loso_s2,2,20260925,all,4,4,1,MU_8_13
loso_s2,2,20260925,unflagged,1,1,110,MU_8_13
loso_s2,2,20260925,unflagged,1,2,4,MU_8_13
loso_s2,2,20260925,unflagged,1,3,24,MU_8_13
loso_s2,2,20260925,unflagged,1,4,0,MU_8_13
loso_s2,2,20260925,unflagged,2,1,97,MU_8_13
loso_s2,2,20260925,unflagged,2,2,13,MU_8_13
loso_s2,2,20260925,unflagged,2,3,30,MU_8_13
loso_s2,2,20260925,unflagged,2,4,0,MU_8_13
loso_s2,2,20260925,unflagged,3,1,85,MU_8_13
loso_s2,2,20260925,unflagged,3,2,6,MU_8_13
loso_s2,2,20260925,unflagged,3,3,44,MU_8_13
loso_s2,2,20260925,unflagged,3,4,0,MU_8_13
loso_s2,2,20260925,unflagged,4,1,90,MU_8_13
loso_s2,2,20260925,unflagged,4,2,12,MU_8_13
loso_s2,2,20260925,unflagged,4,3,37,MU_8_13
loso_s2,2,20260925,unflagged,4,4,1,MU_8_13
loso_s2,2,20260925,flagged,1,1,5,MU_8_13
loso_s2,2,20260925,flagged,1,2,0,MU_8_13
loso_s2,2,20260925,flagged,1,3,1,MU_8_13
loso_s2,2,20260925,flagged,1,4,0,MU_8_13
loso_s2,2,20260925,flagged,2,1,1,MU_8_13
loso_s2,2,20260925,flagged,2,2,1,MU_8_13
loso_s2,2,20260925,flagged,2,3,2,MU_8_13
loso_s2,2,20260925,flagged,2,4,0,MU_8_13
loso_s2,2,20260925,flagged,3,1,6,MU_8_13
loso_s2,2,20260925,flagged,3,2,0,MU_8_13
loso_s2,2,20260925,flagged,3,3,3,MU_8_13
loso_s2,2,20260925,flagged,3,4,0,MU_8_13
loso_s2,2,20260925,flagged,4,1,2,MU_8_13
loso_s2,2,20260925,flagged,4,2,0,MU_8_13
loso_s2,2,20260925,flagged,4,3,2,MU_8_13
loso_s2,2,20260925,flagged,4,4,0,MU_8_13
